No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
8108,2014,2,1,19,128,128,37,48,2100,2,2.8,1009.6,0.4,0,SSW,1.5,Nongzhanguan
8109,2014,2,1,20,112,101,39,47,1900,5,2.3,1009.3,0.5,0,S,2.1,Nongzhanguan
8110,2014,2,1,21,112,112,38,48,2000,3,2.4,1008.6,0.5,0,S,1.8,Nongzhanguan
8111,2014,2,1,22,118,119,40,49,2100,3,2.4,1008.5,0.3,0,S,1.3,Nongzhanguan
8112,2014,2,1,23,133,135,42,48,2100,4,2.4,1008.2,0.3,0,S,1.5,Nongzhanguan
8113,2014,2,2,0,126,134,46,47,2000,6,2.4,1007.7,0.5,0,SSE,1,Nongzhanguan
8114,2014,2,2,1,135,141,44,44,2100,8,2.4,1007.7,0.3,0,SSE,1.2,Nongzhanguan
8115,2014,2,2,2,144,146,48,42,2100,10,2.4,1007.6,0.1,0,S,1.2,Nongzhanguan
8116,2014,2,2,3,151,161,45,46,2300,5,2.3,1007.3,-0.3,0,WSW,1,Nongzhanguan
8117,2014,2,2,4,158,167,42,44,2300,5,2.5,1007.2,-0.4,0,SW,1.2,Nongzhanguan
8118,2014,2,2,5,157,163,42,44,2300,5,2.1,1008,-0.3,0,NNE,1.8,Nongzhanguan
8119,2014,2,2,6,149,161,44,46,2200,5,1.5,1008.5,-0.3,0,NNE,1.7,Nongzhanguan
8120,2014,2,2,7,155,163,41,54,2900,1,0.8,1008.9,-0.5,0,ENE,1.4,Nongzhanguan
8121,2014,2,2,8,141,151,36,54,2700,1,3.1,1009.5,-1.5,0,NE,2.4,Nongzhanguan
8122,2014,2,2,9,132,127,47,49,2400,8,7.1,1010.5,-10.2,0,N,5.6,Nongzhanguan
8123,2014,2,2,10,78,80,39,28,1200,41,7.8,1010.6,-15.1,0,N,5.5,Nongzhanguan
8124,2014,2,2,11,27,137,12,10,400,68,8.2,1010.2,-15.5,0,N,6.2,Nongzhanguan
8125,2014,2,2,12,20,142,7,5,300,76,8.3,1009.7,-16.1,0,NNE,4.4,Nongzhanguan
8126,2014,2,2,13,16,138,5,3,200,79,8.6,1009.3,-17.5,0,NNW,4.7,Nongzhanguan
8127,2014,2,2,14,20,111,9,6,200,78,8.4,1010.2,-18.5,0,NW,3.7,Nongzhanguan
8128,2014,2,2,15,17,108,12,8,300,76,8.1,1011.4,-19.7,0,NNE,3.4,Nongzhanguan
8129,2014,2,2,16,19,96,9,6,200,76,6.4,1012.5,-22,0,NNW,4,Nongzhanguan
8130,2014,2,2,17,15,65,5,6,200,72,5.1,1013.7,-23,0,NNW,3.4,Nongzhanguan
8131,2014,2,2,18,10,44,3,8,200,69,4.2,1015.2,-24.8,0,N,2.4,Nongzhanguan
8132,2014,2,2,19,12,34,8,10,200,67,2.7,1016,-26,0,ENE,4,Nongzhanguan
8133,2014,2,2,20,6,25,9,11,300,64,1.8,1016.6,-26.7,0,ENE,2,Nongzhanguan
8134,2014,2,2,21,13,21,8,8,300,66,1.5,1017.3,-25.9,0,ENE,2.2,Nongzhanguan
8135,2014,2,2,22,12,25,12,12,300,61,1.1,1017.7,-26.2,0,NE,1.8,Nongzhanguan
8136,2014,2,2,23,9,17,12,13,400,60,1.6,1018.7,-26.8,0,E,2.4,Nongzhanguan
8137,2014,2,3,0,11,7,5,4,300,71,0.4,1019.5,-27.8,0,NE,2.5,Nongzhanguan
8138,2014,2,3,1,13,11,10,9,300,64,0.3,1020.4,-27.9,0,N,1.5,Nongzhanguan
8139,2014,2,3,2,13,11,13,13,300,59,0.1,1020.9,-16.7,0,NW,5.8,Nongzhanguan
8140,2014,2,3,3,7,44,9,3,200,71,-0.9,1021.6,-15.9,0,NNW,4.2,Nongzhanguan
8141,2014,2,3,4,8,44,6,NA,200,46,-2,1022.7,-22.6,0,NW,4.2,Nongzhanguan
8142,2014,2,3,5,5,33,7,NA,200,72,-2.8,1023.7,-29.3,0,N,2.9,Nongzhanguan
8143,2014,2,3,6,12,6,7,NA,200,67,-3.8,1024.2,-31.1,0,NE,1.1,Nongzhanguan
8144,2014,2,3,7,3,6,9,NA,200,67,-3.6,1024.7,-29,0,NNW,1.5,Nongzhanguan
8145,2014,2,3,8,3,8,10,7,300,61,-2.4,1024.8,-30,0,WNW,6.9,Nongzhanguan
8146,2014,2,3,9,3,8,6,6,300,62,-1.9,1025.1,-29.6,0,NW,5.9,Nongzhanguan
8147,2014,2,3,10,3,23,12,NA,300,67,-0.7,1024.4,-29.8,0,NW,6,Nongzhanguan
8148,2014,2,3,11,3,23,10,NA,300,69,-0.1,1023.7,-30.6,0,W,5.2,Nongzhanguan
8149,2014,2,3,12,6,23,10,NA,300,72,0.7,1022.3,-29.9,0,WNW,8.4,Nongzhanguan
8150,2014,2,3,13,4,29,10,NA,200,73,1.6,1021.3,-30.7,0,WNW,7.1,Nongzhanguan
8151,2014,2,3,14,10,60,7,NA,200,76,1.4,1021.2,-30.8,0,WNW,6.9,Nongzhanguan
8152,2014,2,3,15,12,81,6,NA,200,75,1,1021.4,-29.7,0,WNW,6,Nongzhanguan
8153,2014,2,3,16,8,100,6,2,200,73,0.1,1022,-30.4,0,WNW,5.4,Nongzhanguan
8154,2014,2,3,17,7,68,6,3,200,70,-0.3,1023.1,-30.7,0,WNW,5.6,Nongzhanguan
8155,2014,2,3,18,7,49,4,4,200,68,-0.7,1023.8,-29.8,0,WNW,3.5,Nongzhanguan
8156,2014,2,3,19,8,47,6,9,300,61,-1,1023.9,-30,0,N,2.7,Nongzhanguan
8157,2014,2,3,20,10,42,5,7,300,63,-2.5,1024.5,-29,0,ENE,2,Nongzhanguan
8158,2014,2,3,21,12,41,8,11,300,58,-4.6,1024.7,-28.9,0,E,1.4,Nongzhanguan
8159,2014,2,3,22,7,39,12,16,500,52,-4.7,1024.9,-28.2,0,ENE,1.4,Nongzhanguan
8160,2014,2,3,23,8,31,11,14,500,53,-2.3,1025.1,-29.9,0,WNW,3.2,Nongzhanguan
8161,2014,2,4,0,5,27,6,NA,300,67,-2.7,1025.5,-29.2,0,NW,4.9,Nongzhanguan
8162,2014,2,4,1,3,21,5,NA,300,70,-3.2,1025.9,-29.6,0,WNW,2.6,Nongzhanguan
8163,2014,2,4,2,6,15,5,NA,300,69,-3.5,1025.9,-28.9,0,NW,2.9,Nongzhanguan
8164,2014,2,4,3,3,13,4,NA,300,70,-4.1,1026,-29.4,0,NW,2.4,Nongzhanguan
8165,2014,2,4,4,4,13,5,NA,300,68,-4.3,1025.9,-29.5,0,N,3.8,Nongzhanguan
8166,2014,2,4,5,3,15,9,NA,300,65,-5,1025.8,-29.3,0,N,2.2,Nongzhanguan
8167,2014,2,4,6,5,16,17,6,400,60,-5.9,1026.5,-28.5,0,NNE,2.1,Nongzhanguan
8168,2014,2,4,7,3,23,30,18,500,49,-5.5,1027.6,-28.9,0,NNW,2.2,Nongzhanguan
8169,2014,2,4,8,6,26,40,27,500,40,-4.1,1027.8,-29.4,0,NNW,3.2,Nongzhanguan
8170,2014,2,4,9,14,19,28,20,500,47,-2.9,1027.6,-29.4,0,NNW,3.6,Nongzhanguan
8171,2014,2,4,10,8,20,20,13,500,56,-1.8,1027.5,-29.5,0,NW,2.9,Nongzhanguan
8172,2014,2,4,11,7,13,12,5,400,64,-0.4,1026.5,-29.5,0,N,1.3,Nongzhanguan
8173,2014,2,4,12,6,10,8,3,300,68,-0.5,1025.3,-29.6,0,ENE,2.1,Nongzhanguan
8174,2014,2,4,13,9,9,9,4,300,70,-0.4,1023.8,-29.5,0,N,2.4,Nongzhanguan
8175,2014,2,4,14,3,7,10,8,300,67,0.3,1023.7,-29,0,S,1.1,Nongzhanguan
8176,2014,2,4,15,5,11,9,9,300,66,0.5,1023.5,-28.8,0,SSW,1.2,Nongzhanguan
8177,2014,2,4,16,12,16,9,16,400,60,-0.4,1023,-28.4,0,ESE,2.2,Nongzhanguan
8178,2014,2,4,17,12,17,11,27,500,49,-1.1,1023.2,-27,0,ESE,1.3,Nongzhanguan
8179,2014,2,4,18,23,42,21,43,800,35,-1.2,1023.9,-25.4,0,SW,1.7,Nongzhanguan
8180,2014,2,4,19,51,76,33,42,900,40,-1.6,1024.3,-25.7,0,WSW,1.1,Nongzhanguan
8181,2014,2,4,20,59,94,45,37,900,47,-1.5,1024.9,-25.6,0,SW,1.3,Nongzhanguan
8182,2014,2,4,21,87,133,57,45,900,37,-1.7,1025.2,-25,0,S,1.2,Nongzhanguan
8183,2014,2,4,22,92,131,59,45,1000,32,-2.3,1025.5,-24.8,0,W,0.7,Nongzhanguan
8184,2014,2,4,23,96,143,65,52,1100,25,-3,1025.6,-22.9,0,WSW,0.6,Nongzhanguan
8185,2014,2,5,0,75,106,49,47,1200,28,-3.6,1025.2,-21.8,0,SSW,0.7,Nongzhanguan
8186,2014,2,5,1,68,87,47,42,1200,31,-2.3,1025,-23.5,0,S,1.4,Nongzhanguan
8187,2014,2,5,2,55,73,43,37,1100,34,-3.3,1024.7,-23.7,0,ESE,0.8,Nongzhanguan
8188,2014,2,5,3,54,68,36,26,1100,41,-5.3,1024.6,-22.3,0,ESE,1.2,Nongzhanguan
8189,2014,2,5,4,63,75,36,25,1200,36,-7.3,1024.7,-20.9,0,NNE,0.7,Nongzhanguan
8190,2014,2,5,5,74,96,49,30,1500,25,-6.9,1024.9,-20.9,0,WSW,0.4,Nongzhanguan
8191,2014,2,5,6,104,126,50,42,1900,10,-7.6,1025.5,-20.1,0,E,1.2,Nongzhanguan
8192,2014,2,5,7,105,124,46,48,2500,8,-7.3,1025.5,-20.9,0,NE,1.3,Nongzhanguan
8193,2014,2,5,8,126,137,49,55,3300,4,-5.7,1026.1,-20.6,0,NNE,1.4,Nongzhanguan
8194,2014,2,5,9,104,113,49,52,2900,4,-4,1026.2,-19.5,0,ENE,1.3,Nongzhanguan
8195,2014,2,5,10,101,109,75,56,2400,8,-2.5,1026.1,-19.4,0,E,1.2,Nongzhanguan
8196,2014,2,5,11,103,124,68,56,2400,12,-0.7,1025.1,-16.2,0,E,1.7,Nongzhanguan
8197,2014,2,5,12,108,131,70,60,2500,15,0.3,1023.4,-11.1,0,SSW,2,Nongzhanguan
8198,2014,2,5,13,81,115,53,27,1200,39,0.9,1022.5,-11.2,0,SW,2.9,Nongzhanguan
8199,2014,2,5,14,78,92,62,19,1000,51,0.8,1022.9,-11.9,0,SSE,2.4,Nongzhanguan
8200,2014,2,5,15,85,100,55,18,900,54,0.6,1022.8,-10.9,0,SSW,1,Nongzhanguan
8201,2014,2,5,16,88,103,58,23,1000,52,0.2,1022.9,-10.9,0,SE,1.4,Nongzhanguan
8202,2014,2,5,17,89,101,66,25,900,53,-0.4,1023.3,-11.2,0,SSE,1.1,Nongzhanguan
8203,2014,2,5,18,85,100,67,25,900,54,-0.6,1023.5,-11.4,0,SE,0.8,Nongzhanguan
8204,2014,2,5,19,79,90,64,27,1000,52,-2.1,1023.9,-11.4,0,SE,0.9,Nongzhanguan
8205,2014,2,5,20,72,79,59,31,900,48,-2.9,1024.4,-11.6,0,S,0.9,Nongzhanguan
8206,2014,2,5,21,77,85,61,41,1200,37,-3.4,1024.6,-12.1,0,WNW,0.5,Nongzhanguan
8207,2014,2,5,22,96,114,71,55,1200,23,-3.3,1024.6,-11.3,0,E,1.3,Nongzhanguan
8208,2014,2,5,23,109,123,77,65,1300,10,-2.6,1024.5,-11.4,0,ENE,1,Nongzhanguan
8209,2014,2,6,0,120,132,86,62,1900,12,-4.3,1024.4,-10.5,0,NE,1.2,Nongzhanguan
8210,2014,2,6,1,132,139,76,70,2500,4,-4.2,1024.5,-10.6,0,ENE,1.8,Nongzhanguan
8211,2014,2,6,2,157,172,57,70,3400,4,-5.7,1024.9,-11.2,0,NE,0.9,Nongzhanguan
8212,2014,2,6,3,183,200,52,60,3600,4,-5,1025.1,-11.2,0,ENE,1.1,Nongzhanguan
8213,2014,2,6,4,189,182,48,NA,3400,4,-6.1,1025,-11.1,0,ENE,1.4,Nongzhanguan
8214,2014,2,6,5,168,169,54,63,3400,5,-5.5,1025.8,-11,0,ENE,1.3,Nongzhanguan
8215,2014,2,6,6,153,152,53,64,3100,3,-5.7,1025.9,-11,0,E,0.7,Nongzhanguan
8216,2014,2,6,7,138,140,61,64,2800,3,-4.8,1026.6,-11,0,ENE,1,Nongzhanguan
8217,2014,2,6,8,134,132,60,62,2500,3,-3.6,1027.4,-10.7,0,NE,1.3,Nongzhanguan
8218,2014,2,6,9,142,146,69,61,2800,5,-2.4,1027.7,-10.5,0,NE,1.1,Nongzhanguan
8219,2014,2,6,10,137,148,79,58,2600,9,-1.1,1026.9,-10.2,0,E,0.9,Nongzhanguan
8220,2014,2,6,11,125,124,92,56,2000,16,0,1026.1,-11.1,0,N,1.7,Nongzhanguan
8221,2014,2,6,12,133,127,94,57,1900,22,0.8,1024.9,-13.3,0,ESE,1.6,Nongzhanguan
8222,2014,2,6,13,115,115,96,58,1700,25,1.4,1024.7,-13.2,0,SSW,0.3,Nongzhanguan
8223,2014,2,6,14,107,108,93,59,1600,29,1.3,1025.2,-13.2,0,NNW,1.2,Nongzhanguan
8224,2014,2,6,15,110,119,87,59,1600,33,1.2,1025.6,-13,0,SSE,1.3,Nongzhanguan
8225,2014,2,6,16,106,109,79,53,1400,42,0.8,1025.2,-13.7,0,S,0.9,Nongzhanguan
8226,2014,2,6,17,89,89,71,39,1200,57,0.5,1025.3,-13.2,0,ESE,2,Nongzhanguan
8227,2014,2,6,18,93,88,72,43,1200,52,0.3,1025.5,-12.4,0,SE,1.2,Nongzhanguan
8228,2014,2,6,19,100,109,73,41,1500,52,0.2,1025.8,-11.8,0,ESE,1.2,Nongzhanguan
8229,2014,2,6,20,114,123,76,44,1800,44,-0.5,1026.6,-6.7,0,SE,1.9,Nongzhanguan
8230,2014,2,6,21,132,153,102,60,2700,31,-1,1026.9,-5.2,0,SSE,1.6,Nongzhanguan
8231,2014,2,6,22,111,133,60,49,1900,25,-1,1026.9,-5.6,0,SSW,2,Nongzhanguan
8232,2014,2,6,23,77,63,39,56,1100,12,-1.2,1026.8,-5.4,0,SE,0.8,Nongzhanguan
8233,2014,2,7,0,80,65,48,53,1100,14,-1.4,1026.3,-5.4,0,ESE,1.9,Nongzhanguan
8234,2014,2,7,1,78,56,49,37,1100,29,-1.9,1026.3,-5.7,0,SE,1.6,Nongzhanguan
8235,2014,2,7,2,87,76,47,43,1400,20,-2.1,1025.5,-5.8,0,ESE,1.5,Nongzhanguan
8236,2014,2,7,3,96,83,48,43,1500,13,-2.4,1025,-7.1,0,ESE,1.9,Nongzhanguan
8237,2014,2,7,4,99,84,56,42,1400,14,-2.6,1024.6,-8.3,0,ESE,2.9,Nongzhanguan
8238,2014,2,7,5,99,86,73,41,1300,21,-3.7,1024.5,-6,0,ESE,2.2,Nongzhanguan
8239,2014,2,7,6,103,103,54,40,1300,21,-4.4,1024.8,-6.4,0.5,SE,2.3,Nongzhanguan
8240,2014,2,7,7,86,74,35,35,1400,28,-4.5,1024.9,-6.2,0.5,E,2.4,Nongzhanguan
8241,2014,2,7,8,96,76,39,42,1600,20,-4.4,1024.9,-6.2,0.3,E,2,Nongzhanguan
8242,2014,2,7,9,81,70,35,39,1400,22,-4.3,1024.8,-5.7,0.9,E,1.3,Nongzhanguan
8243,2014,2,7,10,87,68,29,46,1400,17,-4.2,1024.4,-6,0.5,E,2.8,Nongzhanguan
8244,2014,2,7,11,94,67,33,40,1400,22,-4.1,1023.5,-6.1,0.5,E,1.9,Nongzhanguan
8245,2014,2,7,12,86,63,37,35,1200,32,-3.8,1022.2,-5.8,0.2,E,2,Nongzhanguan
8246,2014,2,7,13,78,44,34,33,1000,41,-3.2,1021.3,-5.8,0.1,ESE,1.9,Nongzhanguan
8247,2014,2,7,14,72,48,35,29,1000,46,-3.3,1020.6,-6.3,0,ESE,2.9,Nongzhanguan
8248,2014,2,7,15,73,54,35,27,1000,52,-3.2,1020.2,-5.8,0.1,ESE,2.4,Nongzhanguan
8249,2014,2,7,16,85,63,37,36,1100,43,-3.5,1020.2,-5.4,0.1,ESE,1.4,Nongzhanguan
8250,2014,2,7,17,87,71,31,37,1100,42,-3.5,1020.5,-5.5,0,ESE,2.1,Nongzhanguan
8251,2014,2,7,18,86,70,32,46,1300,36,-3.3,1020.7,-5.6,0,ESE,2.9,Nongzhanguan
8252,2014,2,7,19,86,64,43,45,1300,33,-3.5,1020.6,-5.7,0.1,ESE,2,Nongzhanguan
8253,2014,2,7,20,88,70,49,48,1400,26,-3.7,1020.7,-5.7,0.1,ESE,2.3,Nongzhanguan
8254,2014,2,7,21,88,73,50,50,1400,19,-3.9,1020.6,-5.4,0.5,E,1.4,Nongzhanguan
8255,2014,2,7,22,89,74,47,54,1600,13,-3.7,1020.5,-5.5,0,ESE,1.4,Nongzhanguan
8256,2014,2,7,23,95,72,51,62,1900,6,-3.6,1020.7,-5.6,0.2,ESE,1.4,Nongzhanguan
8257,2014,2,8,0,84,66,49,55,1800,12,-3.5,1020.7,-5.2,0.1,SE,1.1,Nongzhanguan
8258,2014,2,8,1,84,63,41,43,1500,23,-3.3,1020.8,-5.2,0.4,SSE,1.1,Nongzhanguan
8259,2014,2,8,2,78,54,36,40,1400,24,-3.4,1020.9,-5.1,0.4,SSW,0.8,Nongzhanguan
8260,2014,2,8,3,79,49,31,35,1300,28,-3.5,1020.4,-4.9,0.2,ENE,1,Nongzhanguan
8261,2014,2,8,4,78,48,27,42,1400,18,-3.6,1020.3,-4.9,0,E,1,Nongzhanguan
8262,2014,2,8,5,98,68,34,60,2100,4,-4.2,1020.3,-5.5,0,ENE,0.9,Nongzhanguan
8263,2014,2,8,6,96,69,35,61,2400,2,-4.1,1021.3,-5.5,0,ENE,2.3,Nongzhanguan
8264,2014,2,8,7,108,87,32,60,2400,2,-5,1022.2,-6.8,0,NE,1.1,Nongzhanguan
8265,2014,2,8,8,126,95,44,59,2300,4,-3.6,1022.7,-6.2,0,E,1.5,Nongzhanguan
8266,2014,2,8,9,126,98,63,56,2200,10,-1.7,1023.3,-11.3,0,NW,3.9,Nongzhanguan
8267,2014,2,8,10,76,45,64,42,1400,27,-0.6,1023.5,-13.9,0,NW,4,Nongzhanguan
8268,2014,2,8,11,32,6,33,19,600,53,0,1022.9,-15.2,0,NNW,3.7,Nongzhanguan
8269,2014,2,8,12,8,6,20,9,400,66,0.9,1022.5,-16.5,0,NNW,3.5,Nongzhanguan
8270,2014,2,8,13,9,6,18,11,400,68,1,1022.7,-15.5,0,NNW,3.2,Nongzhanguan
8271,2014,2,8,14,9,6,18,11,400,NA,1.3,1022.9,-16.1,0,N,4.2,Nongzhanguan
8272,2014,2,8,15,4,4,NA,NA,NA,NA,1.1,1023.4,-16.3,0,NW,3.6,Nongzhanguan
8273,2014,2,8,16,4,6,6,7,200,NA,0.2,1024.3,-16.6,0,NW,5.1,Nongzhanguan
8274,2014,2,8,17,13,6,NA,NA,NA,NA,-1.2,1025.5,-17.4,0,NNW,4.7,Nongzhanguan
8275,2014,2,8,18,8,6,6,17,300,64,-2.5,1027.1,-17.4,0,N,2.2,Nongzhanguan
8276,2014,2,8,19,4,6,6,21,300,59,-3.6,1028.7,-18.7,0,NW,2.5,Nongzhanguan
8277,2014,2,8,20,3,6,8,17,300,64,-5.2,1030,-19.7,0,NW,4.7,Nongzhanguan
8278,2014,2,8,21,3,7,9,13,300,66,-6,1030.9,-20.8,0,NNW,4.7,Nongzhanguan
8279,2014,2,8,22,6,6,5,10,300,66,-6.6,1031.5,-21,0,NW,4.6,Nongzhanguan
8280,2014,2,8,23,3,6,6,9,300,66,-6.8,1032,-20.8,0,NNW,6.6,Nongzhanguan
8281,2014,2,9,0,3,6,5,5,300,71,-7.1,1032.6,-21,0,NNW,4.1,Nongzhanguan
8282,2014,2,9,1,5,6,6,8,300,64,-7.4,1033,-21,0,NNW,4.5,Nongzhanguan
8283,2014,2,9,2,6,8,14,16,400,54,-7.8,1033.1,-21.3,0,N,2.1,Nongzhanguan
8284,2014,2,9,3,6,6,18,18,300,52,-8,1033,-21.5,0,NW,4.3,Nongzhanguan
8285,2014,2,9,4,5,6,18,NA,300,32,-8.1,1033.1,-21.6,0,N,3.9,Nongzhanguan
8286,2014,2,9,5,6,6,18,18,300,54,-8.3,1033.2,-21.8,0,NNW,3.1,Nongzhanguan
8287,2014,2,9,6,11,6,22,20,300,52,-8.7,1033.4,-21.8,0,NNW,5.5,Nongzhanguan
8288,2014,2,9,7,10,7,33,29,400,43,-8.5,1034.1,-21.9,0,NNW,4.6,Nongzhanguan
8289,2014,2,9,8,8,11,37,30,500,41,-7.6,1034.3,-21.1,0,NNW,4.7,Nongzhanguan
8290,2014,2,9,9,6,11,40,25,500,47,-6.9,1034.3,-20.9,0,NW,2.6,Nongzhanguan
8291,2014,2,9,10,10,11,32,18,500,55,-5.9,1034.1,-21.1,0,NNW,3.6,Nongzhanguan
8292,2014,2,9,11,13,10,25,13,400,61,-5.1,1033.1,-20.8,0,NW,3.4,Nongzhanguan
8293,2014,2,9,12,11,6,21,11,400,65,-4,1031.8,-20.7,0,N,3.8,Nongzhanguan
8294,2014,2,9,13,11,6,18,10,300,69,-3,1030.7,-19.9,0,NNW,3.8,Nongzhanguan
8295,2014,2,9,14,14,6,13,9,200,70,-1.8,1030.2,-19.8,0,NW,3.8,Nongzhanguan
8296,2014,2,9,15,10,9,14,11,200,70,-1.8,1030,-19.8,0,NW,4.3,Nongzhanguan
8297,2014,2,9,16,12,11,14,15,200,66,-2,1030.1,-20.4,0,NW,2.5,Nongzhanguan
8298,2014,2,9,17,9,9,12,15,200,65,-2.8,1030.6,-19.2,0,WNW,3.2,Nongzhanguan
8299,2014,2,9,18,16,13,11,21,200,59,-3.1,1031.2,-19.1,0,NW,4.6,Nongzhanguan
8300,2014,2,9,19,8,17,12,31,300,47,-4,1031.6,-18.3,0,WNW,2.4,Nongzhanguan
8301,2014,2,9,20,11,16,15,34,400,42,-4.2,1032,-18.5,0,NW,2.4,Nongzhanguan
8302,2014,2,9,21,15,17,22,29,400,46,-4.4,1032.6,-18.7,0,NNW,3,Nongzhanguan
8303,2014,2,9,22,10,22,30,35,500,39,-4.9,1033.1,-19.1,0,NNW,2.2,Nongzhanguan
8304,2014,2,9,23,13,14,27,32,400,43,-5.4,1033.4,-19.5,0,NNE,2.5,Nongzhanguan
8305,2014,2,10,0,10,10,32,33,400,43,-5.8,1033.5,-20.3,0,NNW,2.5,Nongzhanguan
8306,2014,2,10,1,3,6,23,22,300,54,-6.7,1033.7,-20.7,0,ENE,2.5,Nongzhanguan
8307,2014,2,10,2,3,6,22,26,300,51,-7.9,1033.3,-20.7,0,NNE,1.3,Nongzhanguan
8308,2014,2,10,3,3,6,18,24,400,50,-8.6,1033,-20.7,0,NNE,1.8,Nongzhanguan
8309,2014,2,10,4,12,9,24,32,500,40,-8.7,1032.7,-20.5,0,NE,1.6,Nongzhanguan
8310,2014,2,10,5,14,6,16,22,500,49,-9.7,1033.1,-20,0,NE,1.5,Nongzhanguan
8311,2014,2,10,6,7,7,22,23,400,48,-10.3,1033.4,-19.5,0,NE,1,Nongzhanguan
8312,2014,2,10,7,8,9,26,28,500,43,-8.5,1033.9,-20,0,NE,1.7,Nongzhanguan
8313,2014,2,10,8,13,15,31,44,600,28,-6.5,1034.1,-20.2,0,N,1.6,Nongzhanguan
8314,2014,2,10,9,17,16,30,44,600,32,-5,1033.9,-19.2,0,N,1.5,Nongzhanguan
8315,2014,2,10,10,13,12,20,28,500,47,-4.3,1033,-19.3,0,E,2.7,Nongzhanguan
8316,2014,2,10,11,15,13,21,18,400,59,-3.1,1031.6,-18.3,0,ESE,1.3,Nongzhanguan
8317,2014,2,10,12,19,10,21,20,500,60,-2.2,1030.2,-19.2,0,WNW,1,Nongzhanguan
8318,2014,2,10,13,23,15,20,26,500,57,-1.7,1029.2,-18.3,0,S,2.5,Nongzhanguan
8319,2014,2,10,14,35,19,17,32,500,57,-1.5,1028.3,-18.1,0,SSE,3.2,Nongzhanguan
8320,2014,2,10,15,25,19,18,32,500,61,-1.5,1027.9,-17.7,0,WSW,1.4,Nongzhanguan
8321,2014,2,10,16,25,22,17,31,400,62,-2.5,1027.7,-17.4,0,SSE,1.5,Nongzhanguan
8322,2014,2,10,17,24,23,17,31,400,62,-3.2,1027.9,-17.6,0,SW,2.8,Nongzhanguan
8323,2014,2,10,18,36,28,17,38,500,55,-4.1,1027.9,-16.7,0,SW,2.3,Nongzhanguan
8324,2014,2,10,19,31,36,23,43,600,52,-4.6,1028,-16.2,0,SW,1.3,Nongzhanguan
8325,2014,2,10,20,35,38,28,51,700,42,-4.9,1027.8,-16.2,0,WSW,1.7,Nongzhanguan
8326,2014,2,10,21,44,45,31,62,900,30,-6.1,1027.9,-15.1,0,E,0.7,Nongzhanguan
8327,2014,2,10,22,54,52,33,69,900,24,-8.1,1027.4,-14.7,0,E,0,Nongzhanguan
8328,2014,2,10,23,53,54,42,72,1000,21,-8.5,1027.1,-14.3,0,WSW,0.5,Nongzhanguan
8089,2014,2,1,0,169,186,57,61,2300,1,1.9,1015.1,-3.8,0,W,0.8,Shunyi
8090,2014,2,1,1,185,200,59,60,2700,1,1.9,1015.3,-3.6,0,NNW,1.3,Shunyi
8091,2014,2,1,2,192,206,56,59,2800,1,1.6,1014.9,-3.7,0,NE,1,Shunyi
8092,2014,2,1,3,NA,NA,NA,NA,NA,NA,1.4,1014.4,-3.5,0,NNE,1.3,Shunyi
8093,2014,2,1,4,186,202,48,57,2200,1,1.3,1014.2,-3.6,0,NW,0.6,Shunyi
8094,2014,2,1,5,194,192,59,57,2300,2,1.6,1013.8,-4.1,0,NNE,0.9,Shunyi
8095,2014,2,1,6,188,179,86,58,2100,1,1.5,1014.3,-4.6,0,NW,1.9,Shunyi
8096,2014,2,1,7,180,168,86,57,2100,1,1.7,1014.1,-4.8,0,NW,0.9,Shunyi
8097,2014,2,1,8,175,171,77,57,2200,1,2.1,1014.4,-4.9,0,WNW,0.7,Shunyi
8098,2014,2,1,9,170,167,81,56,2100,2,2.5,1014.8,-4.7,0,NW,1.1,Shunyi
8099,2014,2,1,10,168,170,73,53,2100,4,3.2,1014.5,-4.5,0,NW,0.1,Shunyi
8100,2014,2,1,11,169,169,90,56,2100,5,3.7,1013.8,-2.7,0,SSW,0.8,Shunyi
8101,2014,2,1,12,162,165,95,54,1800,8,4.1,1012.6,-0.5,0,SSE,1.5,Shunyi
8102,2014,2,1,13,160,162,76,56,1600,7,4.4,1011.7,-0.8,0,SSE,1.7,Shunyi
8103,2014,2,1,14,139,152,59,43,1400,18,4.3,1011.4,-0.1,0,S,2,Shunyi
8104,2014,2,1,15,150,140,59,51,1700,13,4.2,1011.2,0.9,0,S,2.2,Shunyi
8105,2014,2,1,16,139,132,49,42,1600,16,3.8,1010.4,0.7,0,S,2.1,Shunyi
8106,2014,2,1,17,107,85,37,46,1900,7,3.5,1010.4,0.7,0,S,1.5,Shunyi
8107,2014,2,1,18,120,98,32,49,2100,3,3.1,1010.1,0.7,0,SSE,2.2,Shunyi
8108,2014,2,1,19,124,101,30,49,2400,1,2.8,1009.9,0.7,0,S,2.3,Shunyi
8109,2014,2,1,20,128,105,26,48,2600,1,2.7,1009.8,0.4,0,S,2.4,Shunyi
8110,2014,2,1,21,115,95,22,47,2200,2,2.5,1009.2,0.4,0,S,2.2,Shunyi
8111,2014,2,1,22,96,62,21,39,1700,11,2.3,1009,0.4,0,S,1.3,Shunyi
8112,2014,2,1,23,96,80,19,42,1700,8,2.3,1008.9,0.4,0,S,1,Shunyi
8113,2014,2,2,0,110,102,18,46,1900,4,2.2,1008.4,0.3,0,S,2.7,Shunyi
